country_iso,year,variable,value
MLI,2021,"Value US$, 2022 prices",141.708616
MLI,2021,Share of Total US$,8.443575
MLI,2021,Agriculture orientation index US$,0.240091
MLI,2022,"Value US$, 2022 prices",111.856523
MLI,2022,Share of Total US$,7.473106
MLI,2022,Agriculture orientation index US$,0.20785
MRT,2003,"Value US$, 2015 prices",934.420162
MRT,2003,"Share of Total US$, 2015 prices",25.484274
MRT,2003,"Annual growth US$, 2015 prices",2.75227
MRT,2004,"Value US$, 2015 prices",917.735324
MRT,2004,"Share of Total US$, 2015 prices",23.898188
MRT,2004,"Annual growth US$, 2015 prices",-1.785582
MRT,2005,"Value US$, 2015 prices",1010.20535
MRT,2005,"Share of Total US$, 2015 prices",24.230491
MRT,2005,"Annual growth US$, 2015 prices",10.075893
MRT,2006,"Value US$, 2015 prices",938.855687
MRT,2006,"Share of Total US$, 2015 prices",19.030263
MRT,2006,"Annual growth US$, 2015 prices",-7.062887
MRT,2007,"Value US$, 2015 prices",1012.843226
MRT,2007,"Share of Total US$, 2015 prices",20.942408
MRT,2007,"Annual growth US$, 2015 prices",7.880608
MRT,2008,"Value US$, 2015 prices",1074.434775
MRT,2008,"Share of Total US$, 2015 prices",22.289724
MRT,2008,"Annual growth US$, 2015 prices",6.081055
MRT,2009,"Value US$, 2015 prices",1076.953853
MRT,2009,"Share of Total US$, 2015 prices",22.320137
MRT,2009,"Annual growth US$, 2015 prices",0.234456
MRT,2010,"Value US$, 2015 prices",1145.378153
MRT,2010,"Share of Total US$, 2015 prices",23.132133
MRT,2010,"Annual growth US$, 2015 prices",6.353504
MRT,2011,"Value US$, 2015 prices",1146.177857
MRT,2011,"Share of Total US$, 2015 prices",22.221048
MRT,2011,"Annual growth US$, 2015 prices",0.06982
MRT,2012,"Value US$, 2015 prices",1225.429209
MRT,2012,"Share of Total US$, 2015 prices",22.740976
MRT,2012,"Annual growth US$, 2015 prices",6.914403
MRT,2013,"Value US$, 2015 prices",1200.73985
MRT,2013,"Share of Total US$, 2015 prices",21.394746
MRT,2013,"Annual growth US$, 2015 prices",-2.014752
MRT,2014,"Value US$, 2015 prices",1153.776593
MRT,2014,"Share of Total US$, 2015 prices",19.715167
MRT,2014,"Annual growth US$, 2015 prices",-3.911193
MRT,2015,"Value US$, 2015 prices",1272.196013
MRT,2015,"Share of Total US$, 2015 prices",20.629546
MRT,2015,"Annual growth US$, 2015 prices",10.263635
MRT,2016,"Value US$, 2015 prices",1340.560464
MRT,2016,"Share of Total US$, 2015 prices",21.467438
MRT,2016,"Annual growth US$, 2015 prices",5.373736
MRT,2017,"Value US$, 2015 prices",1497.417423
MRT,2017,"Share of Total US$, 2015 prices",22.5644
MRT,2017,"Annual growth US$, 2015 prices",11.700849
MRT,2018,"Value US$, 2015 prices",1542.243114
MRT,2018,"Share of Total US$, 2015 prices",22.18134
MRT,2018,"Annual growth US$, 2015 prices",2.993533
MRT,2019,"Value US$, 2015 prices",1589.819227
MRT,2019,"Share of Total US$, 2015 prices",22.169267
MRT,2019,"Annual growth US$, 2015 prices",3.084865
MRT,2020,"Value US$, 2015 prices",1580.163892
MRT,2020,"Share of Total US$, 2015 prices",22.114385
MRT,2020,"Annual growth US$, 2015 prices",-0.607323
MRT,2021,"Value US$, 2015 prices",1534.513758
MRT,2021,"Share of Total US$, 2015 prices",21.317186
MRT,2021,"Annual growth US$, 2015 prices",-2.888949
MRT,2022,"Value US$, 2015 prices",1668.68881
MRT,2022,"Share of Total US$, 2015 prices",21.705169
MRT,2022,"Annual growth US$, 2015 prices",8.743815
MRT,2023,"Value US$, 2015 prices",1651.573904
MRT,2023,"Share of Total US$, 2015 prices",20.171409
MRT,2023,"Annual growth US$, 2015 prices",-1.02565
MRT,2003,"Value US$, 2015 prices",59.256946
MRT,2003,"Share of Total US$, 2015 prices",3.79283
MRT,2003,"Agriculture orientation index US$, 2015 prices",0.14883
MRT,2003,"Share of Value Added US$, 2015 prices",6.341574
MRT,2004,"Value US$, 2015 prices",59.437555
MRT,2004,"Share of Total US$, 2015 prices",3.912211
MRT,2004,"Agriculture orientation index US$, 2015 prices",0.163703
MRT,2004,"Share of Value Added US$, 2015 prices",6.476547
MRT,2005,"Value US$, 2015 prices",64.645649
MRT,2005,"Share of Total US$, 2015 prices",3.914973
MRT,2005,"Agriculture orientation index US$, 2015 prices",0.161572
MRT,2005,"Share of Value Added US$, 2015 prices",6.399258
MRT,2006,"Value US$, 2015 prices",74.761717
MRT,2006,"Share of Total US$, 2015 prices",4.066888
MRT,2006,"Agriculture orientation index US$, 2015 prices",0.213706
MRT,2006,"Share of Value Added US$, 2015 prices",7.963068
MRT,2007,"Value US$, 2015 prices",79.583004
MRT,2007,"Share of Total US$, 2015 prices",3.745213
MRT,2007,"Agriculture orientation index US$, 2015 prices",0.178834
MRT,2007,"Share of Value Added US$, 2015 prices",7.857386
MRT,2008,"Value US$, 2015 prices",76.968713
MRT,2008,"Share of Total US$, 2015 prices",4.18995
MRT,2008,"Agriculture orientation index US$, 2015 prices",0.187977
MRT,2008,"Share of Value Added US$, 2015 prices",7.163647
MRT,2009,"Value US$, 2015 prices",79.433651
MRT,2009,"Share of Total US$, 2015 prices",4.35772
MRT,2009,"Agriculture orientation index US$, 2015 prices",0.195237
MRT,2009,"Share of Value Added US$, 2015 prices",7.375771
MRT,2010,"Value US$, 2015 prices",78.589647
MRT,2010,"Share of Total US$, 2015 prices",4.143864
MRT,2010,"Agriculture orientation index US$, 2015 prices",0.179139
MRT,2010,"Share of Value Added US$, 2015 prices",6.861459
MRT,2011,"Value US$, 2015 prices",80.763668
MRT,2011,"Share of Total US$, 2015 prices",4.121035
MRT,2011,"Agriculture orientation index US$, 2015 prices",0.185456
MRT,2011,"Share of Value Added US$, 2015 prices",7.046347
MRT,2012,"Value US$, 2015 prices",88.90008
MRT,2012,"Share of Total US$, 2015 prices",4.060405
MRT,2012,"Agriculture orientation index US$, 2015 prices",0.17855
MRT,2012,"Share of Value Added US$, 2015 prices",7.254608
MRT,2013,"Value US$, 2015 prices",95.802394
MRT,2013,"Share of Total US$, 2015 prices",4.235316
MRT,2013,"Agriculture orientation index US$, 2015 prices",0.197961
MRT,2013,"Share of Value Added US$, 2015 prices",7.978614
MRT,2014,"Value US$, 2015 prices",99.547641
MRT,2014,"Share of Total US$, 2015 prices",4.283434
MRT,2014,"Agriculture orientation index US$, 2015 prices",0.217266
MRT,2014,"Share of Value Added US$, 2015 prices",8.627982
MRT,2015,"Value US$, 2015 prices",111.213643
MRT,2015,"Share of Total US$, 2015 prices",5.257368
MRT,2015,"Agriculture orientation index US$, 2015 prices",0.254847
MRT,2015,"Share of Value Added US$, 2015 prices",8.741864
MRT,2016,"Value US$, 2015 prices",129.005996
MRT,2016,"Share of Total US$, 2015 prices",6.488695
MRT,2016,"Agriculture orientation index US$, 2015 prices",0.302258
MRT,2016,"Share of Value Added US$, 2015 prices",9.623288
MRT,2017,"Value US$, 2015 prices",147.616574
MRT,2017,"Share of Total US$, 2015 prices",6.579321
MRT,2017,"Agriculture orientation index US$, 2015 prices",0.29158
MRT,2017,"Share of Value Added US$, 2015 prices",9.858078
MRT,2018,"Value US$, 2015 prices",169.793849
MRT,2018,"Share of Total US$, 2015 prices",6.373541
MRT,2018,"Agriculture orientation index US$, 2015 prices",0.287338
MRT,2018,"Share of Value Added US$, 2015 prices",11.009538
MRT,2019,"Value US$, 2015 prices",171.933784
MRT,2019,"Share of Total US$, 2015 prices",5.223842
MRT,2019,"Agriculture orientation index US$, 2015 prices",0.228398
MRT,2019,"Share of Value Added US$, 2015 prices",10.267969
MRT,2020,"Value US$, 2015 prices",161.264927
MRT,2020,"Share of Total US$, 2015 prices",4.695301
MRT,2020,"Agriculture orientation index US$, 2015 prices",0.208723
MRT,2020,"Share of Value Added US$, 2015 prices",9.884684
MRT,2021,"Value US$, 2015 prices",160.302825
MRT,2021,"Share of Total US$, 2015 prices",3.353024
MRT,2021,"Agriculture orientation index US$, 2015 prices",0.15872
MRT,2021,"Share of Value Added US$, 2015 prices",10.213171
MRT,2022,"Value US$, 2015 prices",173.810292
MRT,2022,"Share of Total US$, 2015 prices",3.923147
MRT,2022,"Agriculture orientation index US$, 2015 prices",0.184716
MRT,2022,"Share of Value Added US$, 2015 prices",10.286814
MRT,2023,"Value US$, 2015 prices",193.18
MRT,2023,"Share of Total US$, 2015 prices",8.646152
MRT,2023,"Agriculture orientation index US$, 2015 prices",0.428634
MRT,2023,"Share of Value Added US$, 2015 prices",11.696722
MRT,2003,"Value US$, 2022 prices",31.460689
MRT,2003,Share of Total US$,9.745574
MRT,2003,Agriculture orientation index US$,0.403062
MRT,2004,"Value US$, 2022 prices",31.01823
MRT,2004,Share of Total US$,9.367042
MRT,2004,Agriculture orientation index US$,0.408722
MRT,2005,"Value US$, 2022 prices",39.051443
MRT,2005,Share of Total US$,15.20518
MRT,2005,Agriculture orientation index US$,0.7576
MRT,2006,"Value US$, 2022 prices",25.12756
MRT,2006,Share of Total US$,1.946029
MRT,2006,Agriculture orientation index US$,0.11718
MRT,2007,"Value US$, 2022 prices",36.496026
MRT,2007,Share of Total US$,9.69457
MRT,2007,Agriculture orientation index US$,0.525949
MRT,2008,"Value US$, 2022 prices",27.942003
MRT,2008,Share of Total US$,6.214399
MRT,2008,Agriculture orientation index US$,0.334838
MRT,2009,"Value US$, 2022 prices",34.223327
MRT,2009,Share of Total US$,9.858525
MRT,2009,Agriculture orientation index US$,0.514049
MRT,2010,"Value US$, 2022 prices",27.879294
MRT,2010,Share of Total US$,6.689734
MRT,2010,Agriculture orientation index US$,0.399792
MRT,2011,"Value US$, 2022 prices",20.434735
MRT,2011,Share of Total US$,4.971457
MRT,2011,Agriculture orientation index US$,0.342484
MRT,2012,"Value US$, 2022 prices",11.778766
MRT,2012,Share of Total US$,1.861001
MRT,2012,Agriculture orientation index US$,0.115691
MRT,2013,"Value US$, 2022 prices",15.006742
MRT,2013,Share of Total US$,2.939481
MRT,2013,Agriculture orientation index US$,0.180529
MRT,2014,"Value US$, 2022 prices",13.505633
MRT,2014,Share of Total US$,3.550647
MRT,2014,Agriculture orientation index US$,0.188721
MRT,2015,"Value US$, 2022 prices",11.544749
MRT,2015,Share of Total US$,2.253614
MRT,2015,Agriculture orientation index US$,0.109242
MRT,2016,"Value US$, 2022 prices",24.166463
MRT,2016,Share of Total US$,5.248175
MRT,2016,Agriculture orientation index US$,0.241415
MRT,2017,"Value US$, 2022 prices",24.185553
MRT,2017,Share of Total US$,5.299276
MRT,2017,Agriculture orientation index US$,0.233255
MRT,2018,"Value US$, 2022 prices",23.004948
MRT,2018,Share of Total US$,3.918031
MRT,2018,Agriculture orientation index US$,0.165625
MRT,2019,"Value US$, 2022 prices",40.716242
MRT,2019,Share of Total US$,7.060807
MRT,2019,Agriculture orientation index US$,0.326101
MRT,2020,"Value US$, 2022 prices",65.288783
MRT,2020,Share of Total US$,8.579702
MRT,2020,Agriculture orientation index US$,0.437342
MRT,2021,"Value US$, 2022 prices",43.359788
MRT,2021,Share of Total US$,7.717269
MRT,2021,Agriculture orientation index US$,0.415382
MRT,2022,"Value US$, 2022 prices",45.048577
MRT,2022,Share of Total US$,6.873312
MRT,2022,Agriculture orientation index US$,0.366993
MUS,2003,"Value US$, 2015 prices",258.200905
MUS,2003,"Share of Total US$, 2015 prices",3.494835
MUS,2003,"Annual growth US$, 2015 prices",3.084715
MUS,2004,"Value US$, 2015 prices",282.610251
MUS,2004,"Share of Total US$, 2015 prices",3.666456
MUS,2004,"Annual growth US$, 2015 prices",9.453625
MUS,2005,"Value US$, 2015 prices",270.770757
MUS,2005,"Share of Total US$, 2015 prices",3.451479
MUS,2005,"Annual growth US$, 2015 prices",-4.189336
MUS,2006,"Value US$, 2015 prices",306.285587
MUS,2006,"Share of Total US$, 2015 prices",3.723044
MUS,2006,"Annual growth US$, 2015 prices",13.116198
MUS,2007,"Value US$, 2015 prices",299.423221
MUS,2007,"Share of Total US$, 2015 prices",3.442475
MUS,2007,"Annual growth US$, 2015 prices",-2.240512
MUS,2008,"Value US$, 2015 prices",307.461992
MUS,2008,"Share of Total US$, 2015 prices",3.3542
MUS,2008,"Annual growth US$, 2015 prices",2.684752
MUS,2009,"Value US$, 2015 prices",338.832807
MUS,2009,"Share of Total US$, 2015 prices",3.57783
MUS,2009,"Annual growth US$, 2015 prices",10.203152
MUS,2010,"Value US$, 2015 prices",337.544362
MUS,2010,"Share of Total US$, 2015 prices",3.414757
MUS,2010,"Annual growth US$, 2015 prices",-0.38026
MUS,2011,"Value US$, 2015 prices",349.336428
MUS,2011,"Share of Total US$, 2015 prices",3.395597
MUS,2011,"Annual growth US$, 2015 prices",3.493486
MUS,2012,"Value US$, 2015 prices",353.20176
MUS,2012,"Share of Total US$, 2015 prices",3.317195
MUS,2012,"Annual growth US$, 2015 prices",1.106479
MUS,2013,"Value US$, 2015 prices",354.938197
MUS,2013,"Share of Total US$, 2015 prices",3.182279
MUS,2013,"Annual growth US$, 2015 prices",0.491627
MUS,2014,"Value US$, 2015 prices",367.951098
MUS,2014,"Share of Total US$, 2015 prices",3.177421
MUS,2014,"Annual growth US$, 2015 prices",3.666244
MUS,2015,"Value US$, 2015 prices",368.85959
MUS,2015,"Share of Total US$, 2015 prices",3.071963
MUS,2015,"Annual growth US$, 2015 prices",0.246906
MUS,2016,"Value US$, 2015 prices",382.416411
MUS,2016,"Share of Total US$, 2015 prices",3.066385
MUS,2016,"Annual growth US$, 2015 prices",3.675334
MUS,2017,"Value US$, 2015 prices",381.857791
MUS,2017,"Share of Total US$, 2015 prices",2.945992
MUS,2017,"Annual growth US$, 2015 prices",-0.146076
MUS,2018,"Value US$, 2015 prices",376.936057
MUS,2018,"Share of Total US$, 2015 prices",2.796474
MUS,2018,"Annual growth US$, 2015 prices",-1.288892
MUS,2019,"Value US$, 2015 prices",392.824379
MUS,2019,"Share of Total US$, 2015 prices",2.832453
MUS,2019,"Annual growth US$, 2015 prices",4.215124
MUS,2020,"Value US$, 2015 prices",385.312413
MUS,2020,"Share of Total US$, 2015 prices",3.251233
MUS,2020,"Annual growth US$, 2015 prices",-1.912296
MUS,2021,"Value US$, 2015 prices",413.316299
MUS,2021,"Share of Total US$, 2015 prices",3.372727
MUS,2021,"Annual growth US$, 2015 prices",7.267839
MUS,2022,"Value US$, 2015 prices",436.160825
MUS,2022,"Share of Total US$, 2015 prices",3.26887
MUS,2022,"Annual growth US$, 2015 prices",5.527129
MUS,2023,"Value US$, 2015 prices",495.606875
MUS,2023,"Share of Total US$, 2015 prices",3.472947
MUS,2023,"Annual growth US$, 2015 prices",13.629388
MUS,2003,"Value US$, 2015 prices",47.223076
MUS,2003,"Share of Total US$, 2015 prices",2.692507
MUS,2003,"Agriculture orientation index US$, 2015 prices",0.770427
MUS,2003,"Share of Value Added US$, 2015 prices",18.289313
MUS,2004,"Value US$, 2015 prices",61.483717
MUS,2004,"Share of Total US$, 2015 prices",3.475778
MUS,2004,"Agriculture orientation index US$, 2015 prices",0.947997
MUS,2004,"Share of Value Added US$, 2015 prices",21.755701
MUS,2005,"Value US$, 2015 prices",94.311172
MUS,2005,"Share of Total US$, 2015 prices",5.485041
MUS,2005,"Agriculture orientation index US$, 2015 prices",1.58919
MUS,2005,"Share of Value Added US$, 2015 prices",34.830704
MUS,2006,"Value US$, 2015 prices",109.975276
MUS,2006,"Share of Total US$, 2015 prices",5.443359
MUS,2006,"Agriculture orientation index US$, 2015 prices",1.462076
MUS,2006,"Share of Value Added US$, 2015 prices",35.906194
MUS,2007,"Value US$, 2015 prices",90.276988
MUS,2007,"Share of Total US$, 2015 prices",4.217817
MUS,2007,"Agriculture orientation index US$, 2015 prices",1.225232
MUS,2007,"Share of Value Added US$, 2015 prices",30.150357
MUS,2008,"Value US$, 2015 prices",88.354068
MUS,2008,"Share of Total US$, 2015 prices",4.073725
MUS,2008,"Agriculture orientation index US$, 2015 prices",1.214518
MUS,2008,"Share of Value Added US$, 2015 prices",28.73664
MUS,2009,"Value US$, 2015 prices",58.402292
MUS,2009,"Share of Total US$, 2015 prices",2.472072
MUS,2009,"Agriculture orientation index US$, 2015 prices",0.690944
MUS,2009,"Share of Value Added US$, 2015 prices",17.23635
MUS,2010,"Value US$, 2015 prices",54.976139
MUS,2010,"Share of Total US$, 2015 prices",2.342853
MUS,2010,"Agriculture orientation index US$, 2015 prices",0.686099
MUS,2010,"Share of Value Added US$, 2015 prices",16.287118
MUS,2011,"Value US$, 2015 prices",61.778935
MUS,2011,"Share of Total US$, 2015 prices",2.596414
MUS,2011,"Agriculture orientation index US$, 2015 prices",0.764643
MUS,2011,"Share of Value Added US$, 2015 prices",17.684688
MUS,2012,"Value US$, 2015 prices",63.452432
MUS,2012,"Share of Total US$, 2015 prices",2.688587
MUS,2012,"Agriculture orientation index US$, 2015 prices",0.810502
MUS,2012,"Share of Value Added US$, 2015 prices",17.964961
MUS,2013,"Value US$, 2015 prices",148.391084
MUS,2013,"Share of Total US$, 2015 prices",6.503517
MUS,2013,"Agriculture orientation index US$, 2015 prices",2.04367
MUS,2013,"Share of Value Added US$, 2015 prices",41.807649
MUS,2014,"Value US$, 2015 prices",82.747546
MUS,2014,"Share of Total US$, 2015 prices",3.857414
MUS,2014,"Agriculture orientation index US$, 2015 prices",1.214006
MUS,2014,"Share of Value Added US$, 2015 prices",22.488693
MUS,2015,"Value US$, 2015 prices",55.35889
MUS,2015,"Share of Total US$, 2015 prices",2.72827
MUS,2015,"Agriculture orientation index US$, 2015 prices",0.888119
MUS,2015,"Share of Value Added US$, 2015 prices",15.00812
MUS,2016,"Value US$, 2015 prices",51.17989
MUS,2016,"Share of Total US$, 2015 prices",2.431848
MUS,2016,"Agriculture orientation index US$, 2015 prices",0.793071
MUS,2016,"Share of Value Added US$, 2015 prices",13.383336
MUS,2017,"Value US$, 2015 prices",47.083456
MUS,2017,"Share of Total US$, 2015 prices",2.136118
MUS,2017,"Agriculture orientation index US$, 2015 prices",0.725095
MUS,2017,"Share of Value Added US$, 2015 prices",12.330121
MUS,2018,"Value US$, 2015 prices",47.370228
MUS,2018,"Share of Total US$, 2015 prices",1.937235
MUS,2018,"Agriculture orientation index US$, 2015 prices",0.692745
MUS,2018,"Share of Value Added US$, 2015 prices",12.567214
MUS,2019,"Value US$, 2015 prices",52.04737
MUS,2019,"Share of Total US$, 2015 prices",2.02926
MUS,2019,"Agriculture orientation index US$, 2015 prices",0.716433
MUS,2019,"Share of Value Added US$, 2015 prices",13.249553
MUS,2020,"Value US$, 2015 prices",37.410079
MUS,2020,"Share of Total US$, 2015 prices",1.965131
MUS,2020,"Agriculture orientation index US$, 2015 prices",0.604068
MUS,2020,"Share of Value Added US$, 2015 prices",9.709045
MUS,2021,"Value US$, 2015 prices",45.874709
MUS,2021,"Share of Total US$, 2015 prices",2.114155
MUS,2021,"Agriculture orientation index US$, 2015 prices",0.626921
MUS,2021,"Share of Value Added US$, 2015 prices",11.107717
MUS,2022,"Value US$, 2015 prices",38.843895
MUS,2022,"Share of Total US$, 2015 prices",1.659929
MUS,2022,"Agriculture orientation index US$, 2015 prices",0.517485
MUS,2022,"Share of Value Added US$, 2015 prices",9.097331
MUS,2023,"Value US$, 2015 prices",38.98
MUS,2023,"Share of Total US$, 2015 prices",1.272997
